Image,Orientation,Confidence,Disesase
75x75_Lung_Opacity-1213.png,correct,0.9960770010948181,Lung_Opacity
75x75_Lung_Opacity-1214.png,correct,0.9995183944702148,Lung_Opacity
75x75_Lung_Opacity-1215.png,correct,0.9975438714027405,Lung_Opacity
75x75_Lung_Opacity-1216.png,correct,0.9995574355125427,Lung_Opacity
75x75_Lung_Opacity-1217.png,correct,0.9994799494743347,Lung_Opacity
75x75_Lung_Opacity-1218.png,correct,0.9996606111526489,Lung_Opacity
75x75_Lung_Opacity-1219.png,correct,0.9954960346221924,Lung_Opacity
75x75_Lung_Opacity-122.png,correct,0.9083282947540283,Lung_Opacity
75x75_Lung_Opacity-1220.png,correct,0.9996371269226074,Lung_Opacity
75x75_Lung_Opacity-1221.png,correct,0.9991379976272583,Lung_Opacity
75x75_Lung_Opacity-1222.png,correct,0.9997784495353699,Lung_Opacity
75x75_Lung_Opacity-1223.png,correct,0.9998107552528381,Lung_Opacity
75x75_Lung_Opacity-1224.png,correct,0.9990142583847046,Lung_Opacity
75x75_Lung_Opacity-1225.png,correct,0.9995336532592773,Lung_Opacity
75x75_Lung_Opacity-1226.png,correct,0.9998680353164673,Lung_Opacity
75x75_Lung_Opacity-1227.png,correct,0.9976683259010315,Lung_Opacity
75x75_Lung_Opacity-1228.png,correct,0.9969608187675476,Lung_Opacity
75x75_Lung_Opacity-1229.png,correct,0.9990691542625427,Lung_Opacity
75x75_Lung_Opacity-123.png,correct,0.9987886548042297,Lung_Opacity
75x75_Lung_Opacity-1230.png,correct,0.9994760155677795,Lung_Opacity
75x75_Lung_Opacity-1231.png,correct,0.9962649941444397,Lung_Opacity
75x75_Lung_Opacity-1232.png,correct,0.9991623163223267,Lung_Opacity
75x75_Lung_Opacity-1233.png,correct,0.9996656179428101,Lung_Opacity
75x75_Lung_Opacity-1234.png,correct,0.9970775842666626,Lung_Opacity
75x75_Lung_Opacity-1235.png,correct,0.9974969029426575,Lung_Opacity
75x75_Lung_Opacity-1236.png,correct,0.9183897972106934,Lung_Opacity
75x75_Lung_Opacity-1237.png,correct,0.99981290102005,Lung_Opacity
75x75_Lung_Opacity-1238.png,correct,0.9441319108009338,Lung_Opacity
75x75_Lung_Opacity-1239.png,correct,0.9998525381088257,Lung_Opacity
75x75_Lung_Opacity-124.png,correct,0.9968956708908081,Lung_Opacity
75x75_Lung_Opacity-1240.png,correct,0.9998310804367065,Lung_Opacity
75x75_Lung_Opacity-1241.png,correct,0.998555600643158,Lung_Opacity
75x75_Lung_Opacity-1242.png,correct,0.9987427592277527,Lung_Opacity
75x75_Lung_Opacity-1243.png,correct,0.9984952211380005,Lung_Opacity
75x75_Lung_Opacity-1244.png,correct,0.998150646686554,Lung_Opacity
75x75_Lung_Opacity-1245.png,correct,0.9998123049736023,Lung_Opacity
75x75_Lung_Opacity-1246.png,correct,0.9994671940803528,Lung_Opacity
75x75_Lung_Opacity-1247.png,correct,0.9997604489326477,Lung_Opacity
75x75_Lung_Opacity-1248.png,correct,0.9938246011734009,Lung_Opacity
75x75_Lung_Opacity-1249.png,correct,0.9998785257339478,Lung_Opacity
75x75_Lung_Opacity-125.png,correct,0.9994174242019653,Lung_Opacity
75x75_Lung_Opacity-1250.png,correct,0.9994426369667053,Lung_Opacity
75x75_Lung_Opacity-1251.png,correct,0.999064028263092,Lung_Opacity
75x75_Lung_Opacity-1252.png,correct,0.9899333119392395,Lung_Opacity
75x75_Lung_Opacity-1253.png,correct,0.9977689981460571,Lung_Opacity
75x75_Lung_Opacity-1254.png,correct,0.9995622038841248,Lung_Opacity
75x75_Lung_Opacity-1255.png,correct,0.688053548336029,Lung_Opacity
75x75_Lung_Opacity-1256.png,correct,0.9952953457832336,Lung_Opacity
75x75_Lung_Opacity-1257.png,correct,0.9997525811195374,Lung_Opacity
75x75_Lung_Opacity-1258.png,correct,0.9922643899917603,Lung_Opacity
75x75_Lung_Opacity-1259.png,correct,0.9996699094772339,Lung_Opacity
75x75_Lung_Opacity-126.png,correct,0.997427761554718,Lung_Opacity
75x75_Lung_Opacity-1260.png,correct,0.9997479319572449,Lung_Opacity
75x75_Lung_Opacity-1261.png,correct,0.9974949359893799,Lung_Opacity
75x75_Lung_Opacity-1262.png,correct,0.9890291690826416,Lung_Opacity
75x75_Lung_Opacity-1263.png,correct,0.982410192489624,Lung_Opacity
75x75_Lung_Opacity-1264.png,correct,0.8564692735671997,Lung_Opacity
75x75_Lung_Opacity-1265.png,correct,0.9995878338813782,Lung_Opacity
75x75_Lung_Opacity-1266.png,correct,0.9905477166175842,Lung_Opacity
75x75_Lung_Opacity-1267.png,correct,0.994645357131958,Lung_Opacity
75x75_Lung_Opacity-1268.png,correct,0.9897350072860718,Lung_Opacity
75x75_Lung_Opacity-1269.png,correct,0.8513691425323486,Lung_Opacity
75x75_Lung_Opacity-127.png,correct,0.9993568062782288,Lung_Opacity
75x75_Lung_Opacity-1270.png,correct,0.9994075298309326,Lung_Opacity
75x75_Lung_Opacity-1271.png,correct,0.9990217685699463,Lung_Opacity
75x75_Lung_Opacity-1272.png,correct,0.9968265295028687,Lung_Opacity
75x75_Lung_Opacity-1273.png,correct,0.9886332154273987,Lung_Opacity
75x75_Lung_Opacity-1274.png,correct,0.9995185136795044,Lung_Opacity
75x75_Lung_Opacity-1275.png,correct,0.9934014678001404,Lung_Opacity
75x75_Lung_Opacity-1276.png,correct,0.9978538155555725,Lung_Opacity
75x75_Lung_Opacity-1277.png,correct,0.9965041875839233,Lung_Opacity
75x75_Lung_Opacity-1278.png,correct,0.9966325163841248,Lung_Opacity
75x75_Lung_Opacity-1279.png,correct,0.9993517994880676,Lung_Opacity
75x75_Lung_Opacity-128.png,correct,0.9991912245750427,Lung_Opacity
75x75_Lung_Opacity-1280.png,correct,0.999150276184082,Lung_Opacity
75x75_Lung_Opacity-1281.png,correct,0.999517560005188,Lung_Opacity
75x75_Lung_Opacity-1282.png,correct,0.9992499947547913,Lung_Opacity
75x75_Lung_Opacity-1283.png,correct,0.9985893368721008,Lung_Opacity
75x75_Lung_Opacity-1284.png,correct,0.9997027516365051,Lung_Opacity
75x75_Lung_Opacity-1285.png,correct,0.9995100498199463,Lung_Opacity
75x75_Lung_Opacity-1286.png,correct,0.9953698515892029,Lung_Opacity
75x75_Lung_Opacity-1287.png,correct,0.9990967512130737,Lung_Opacity
75x75_Lung_Opacity-1288.png,correct,0.9987043142318726,Lung_Opacity
75x75_Lung_Opacity-1289.png,correct,0.9137478470802307,Lung_Opacity
75x75_Lung_Opacity-129.png,correct,0.999718964099884,Lung_Opacity
75x75_Lung_Opacity-1290.png,correct,0.9993749260902405,Lung_Opacity
75x75_Lung_Opacity-1291.png,correct,0.9994878768920898,Lung_Opacity
75x75_Lung_Opacity-1292.png,correct,0.9876176714897156,Lung_Opacity
75x75_Lung_Opacity-1293.png,correct,0.9997523427009583,Lung_Opacity
75x75_Lung_Opacity-1294.png,correct,0.9774010181427002,Lung_Opacity
75x75_Lung_Opacity-1295.png,correct,0.9968295693397522,Lung_Opacity
75x75_Lung_Opacity-1296.png,correct,0.99915611743927,Lung_Opacity
75x75_Lung_Opacity-1297.png,correct,0.9998036026954651,Lung_Opacity
75x75_Lung_Opacity-1298.png,correct,0.9998218417167664,Lung_Opacity
75x75_Lung_Opacity-1299.png,correct,0.9909108281135559,Lung_Opacity
75x75_Lung_Opacity-13.png,correct,0.9994576573371887,Lung_Opacity
75x75_Lung_Opacity-130.png,correct,0.9945583343505859,Lung_Opacity
75x75_Lung_Opacity-1300.png,correct,0.9932384490966797,Lung_Opacity
75x75_Lung_Opacity-1301.png,correct,0.9991101622581482,Lung_Opacity
75x75_Lung_Opacity-1302.png,correct,0.9585492014884949,Lung_Opacity
75x75_Lung_Opacity-1303.png,correct,0.9982237219810486,Lung_Opacity
75x75_Lung_Opacity-1304.png,correct,0.9878630638122559,Lung_Opacity
75x75_Lung_Opacity-1305.png,correct,0.9987228512763977,Lung_Opacity
75x75_Lung_Opacity-1306.png,correct,0.9992902278900146,Lung_Opacity
75x75_Lung_Opacity-1307.png,correct,0.9971655011177063,Lung_Opacity
75x75_Lung_Opacity-1308.png,correct,0.9973495006561279,Lung_Opacity
75x75_Lung_Opacity-1309.png,correct,0.9690467119216919,Lung_Opacity
75x75_Lung_Opacity-131.png,correct,0.9953279495239258,Lung_Opacity
75x75_Lung_Opacity-1310.png,correct,0.9995915293693542,Lung_Opacity
75x75_Lung_Opacity-1311.png,correct,0.9986897110939026,Lung_Opacity
75x75_Lung_Opacity-1312.png,correct,0.9996310472488403,Lung_Opacity
75x75_Lung_Opacity-1313.png,correct,0.9996961355209351,Lung_Opacity
75x75_Lung_Opacity-1314.png,correct,0.9998282194137573,Lung_Opacity
75x75_Lung_Opacity-1315.png,correct,0.9975487589836121,Lung_Opacity
75x75_Lung_Opacity-1316.png,correct,0.9993564486503601,Lung_Opacity
75x75_Lung_Opacity-1317.png,correct,0.997374415397644,Lung_Opacity
75x75_Lung_Opacity-1318.png,correct,0.9958179593086243,Lung_Opacity
75x75_Lung_Opacity-1319.png,correct,0.9978017210960388,Lung_Opacity
75x75_Lung_Opacity-132.png,correct,0.9947762489318848,Lung_Opacity
75x75_Lung_Opacity-1320.png,correct,0.9956493973731995,Lung_Opacity
75x75_Lung_Opacity-1321.png,correct,0.9993439316749573,Lung_Opacity
75x75_Lung_Opacity-1322.png,correct,0.9998599290847778,Lung_Opacity
75x75_Lung_Opacity-1323.png,correct,0.9956827163696289,Lung_Opacity
75x75_Lung_Opacity-1324.png,correct,0.9992673993110657,Lung_Opacity
75x75_Lung_Opacity-1325.png,correct,0.9990886449813843,Lung_Opacity
75x75_Lung_Opacity-1326.png,correct,0.9664050936698914,Lung_Opacity
75x75_Lung_Opacity-1327.png,correct,0.999639630317688,Lung_Opacity
75x75_Lung_Opacity-1328.png,correct,0.9991648197174072,Lung_Opacity
75x75_Lung_Opacity-1329.png,correct,0.9993005990982056,Lung_Opacity
75x75_Lung_Opacity-133.png,correct,0.9988945126533508,Lung_Opacity
75x75_Lung_Opacity-1330.png,correct,0.9993182420730591,Lung_Opacity
75x75_Lung_Opacity-1331.png,correct,0.9903607368469238,Lung_Opacity
75x75_Lung_Opacity-1332.png,correct,0.9978893399238586,Lung_Opacity
75x75_Lung_Opacity-1333.png,correct,0.9996610879898071,Lung_Opacity
75x75_Lung_Opacity-1334.png,correct,0.9993880987167358,Lung_Opacity
75x75_Lung_Opacity-1335.png,correct,0.8862133026123047,Lung_Opacity
75x75_Lung_Opacity-1336.png,correct,0.9996222257614136,Lung_Opacity
75x75_Lung_Opacity-1337.png,correct,0.9983943104743958,Lung_Opacity
75x75_Lung_Opacity-1338.png,correct,0.959168016910553,Lung_Opacity
75x75_Lung_Opacity-1339.png,correct,0.999595582485199,Lung_Opacity
75x75_Lung_Opacity-134.png,correct,0.9995759129524231,Lung_Opacity
75x75_Lung_Opacity-1340.png,correct,0.99860018491745,Lung_Opacity
75x75_Lung_Opacity-1341.png,correct,0.9993420243263245,Lung_Opacity
75x75_Lung_Opacity-1342.png,correct,0.9997026324272156,Lung_Opacity
75x75_Lung_Opacity-1343.png,correct,0.9995796084403992,Lung_Opacity
75x75_Lung_Opacity-1344.png,correct,0.9966092109680176,Lung_Opacity
75x75_Lung_Opacity-1345.png,correct,0.981840193271637,Lung_Opacity
75x75_Lung_Opacity-1346.png,correct,0.7023269534111023,Lung_Opacity
75x75_Lung_Opacity-1347.png,correct,0.9917438626289368,Lung_Opacity
75x75_Lung_Opacity-1348.png,correct,0.9992440938949585,Lung_Opacity
75x75_Lung_Opacity-1349.png,correct,0.7240689396858215,Lung_Opacity
75x75_Lung_Opacity-135.png,correct,0.9996404647827148,Lung_Opacity
75x75_Lung_Opacity-1350.png,correct,0.9997826218605042,Lung_Opacity
75x75_Lung_Opacity-1351.png,rotated_minus_90,0.8206807374954224,Lung_Opacity
75x75_Lung_Opacity-1352.png,correct,0.9899214506149292,Lung_Opacity
75x75_Lung_Opacity-1353.png,correct,0.9503311514854431,Lung_Opacity
75x75_Lung_Opacity-1354.png,correct,0.9995684027671814,Lung_Opacity
75x75_Lung_Opacity-1355.png,correct,0.9970263838768005,Lung_Opacity
75x75_Lung_Opacity-1356.png,correct,0.7540032267570496,Lung_Opacity
75x75_Lung_Opacity-1357.png,correct,0.9996920824050903,Lung_Opacity
75x75_Lung_Opacity-1358.png,correct,0.9996083378791809,Lung_Opacity
75x75_Lung_Opacity-1359.png,correct,0.9832304120063782,Lung_Opacity
75x75_Lung_Opacity-136.png,correct,0.9991539716720581,Lung_Opacity
75x75_Lung_Opacity-1360.png,correct,0.9872577786445618,Lung_Opacity
75x75_Lung_Opacity-1361.png,correct,0.9982340335845947,Lung_Opacity
75x75_Lung_Opacity-1362.png,correct,0.8347171545028687,Lung_Opacity
75x75_Lung_Opacity-1363.png,correct,0.999581515789032,Lung_Opacity
75x75_Lung_Opacity-1364.png,correct,0.9996275901794434,Lung_Opacity
75x75_Lung_Opacity-1365.png,correct,0.9992263317108154,Lung_Opacity
75x75_Lung_Opacity-1366.png,correct,0.9972479939460754,Lung_Opacity
75x75_Lung_Opacity-1367.png,correct,0.999764621257782,Lung_Opacity
75x75_Lung_Opacity-1368.png,correct,0.999691367149353,Lung_Opacity
75x75_Lung_Opacity-1369.png,correct,0.9879658818244934,Lung_Opacity
75x75_Lung_Opacity-137.png,correct,0.9993994235992432,Lung_Opacity
75x75_Lung_Opacity-1370.png,correct,0.9995155334472656,Lung_Opacity
75x75_Lung_Opacity-1371.png,correct,0.9998626708984375,Lung_Opacity
75x75_Lung_Opacity-1372.png,correct,0.9998815059661865,Lung_Opacity
75x75_Lung_Opacity-1373.png,correct,0.9991474151611328,Lung_Opacity
75x75_Lung_Opacity-1374.png,correct,0.7751781344413757,Lung_Opacity
75x75_Lung_Opacity-1375.png,correct,0.9979559183120728,Lung_Opacity
75x75_Lung_Opacity-1376.png,correct,0.9995201826095581,Lung_Opacity
75x75_Lung_Opacity-1377.png,correct,0.9998181462287903,Lung_Opacity
75x75_Lung_Opacity-1378.png,correct,0.9996771812438965,Lung_Opacity
75x75_Lung_Opacity-1379.png,correct,0.9996156692504883,Lung_Opacity
75x75_Lung_Opacity-138.png,correct,0.9996057152748108,Lung_Opacity
75x75_Lung_Opacity-1380.png,correct,0.9819475412368774,Lung_Opacity
75x75_Lung_Opacity-1381.png,correct,0.9837169647216797,Lung_Opacity
75x75_Lung_Opacity-1382.png,correct,0.9976456761360168,Lung_Opacity
75x75_Lung_Opacity-1383.png,correct,0.8274410963058472,Lung_Opacity
75x75_Lung_Opacity-1384.png,correct,0.9997970461845398,Lung_Opacity
75x75_Lung_Opacity-1385.png,correct,0.9987955093383789,Lung_Opacity
75x75_Lung_Opacity-1386.png,correct,0.9997377991676331,Lung_Opacity
75x75_Lung_Opacity-1387.png,correct,0.9996434450149536,Lung_Opacity
75x75_Lung_Opacity-1388.png,correct,0.9973183274269104,Lung_Opacity
75x75_Lung_Opacity-1389.png,correct,0.9984544515609741,Lung_Opacity
75x75_Lung_Opacity-139.png,correct,0.9994871616363525,Lung_Opacity
75x75_Lung_Opacity-1390.png,correct,0.9994491934776306,Lung_Opacity
75x75_Lung_Opacity-1391.png,correct,0.9976863861083984,Lung_Opacity
75x75_Lung_Opacity-1392.png,correct,0.9932859539985657,Lung_Opacity
75x75_Lung_Opacity-1393.png,correct,0.9998856782913208,Lung_Opacity
75x75_Lung_Opacity-1394.png,correct,0.8593302369117737,Lung_Opacity
75x75_Lung_Opacity-1395.png,correct,0.840095579624176,Lung_Opacity
75x75_Lung_Opacity-1396.png,correct,0.996747612953186,Lung_Opacity
75x75_Lung_Opacity-1397.png,rotated_minus_90,0.843781590461731,Lung_Opacity
75x75_Lung_Opacity-1398.png,correct,0.9986796975135803,Lung_Opacity
75x75_Lung_Opacity-1399.png,correct,0.9999065399169922,Lung_Opacity
75x75_Lung_Opacity-14.png,correct,0.9992628693580627,Lung_Opacity
75x75_Lung_Opacity-140.png,correct,0.9998780488967896,Lung_Opacity
75x75_Lung_Opacity-1400.png,correct,0.9986082911491394,Lung_Opacity
75x75_Lung_Opacity-1401.png,correct,0.9994744658470154,Lung_Opacity
75x75_Lung_Opacity-1402.png,correct,0.9938866496086121,Lung_Opacity
75x75_Lung_Opacity-1403.png,correct,0.9996241331100464,Lung_Opacity
75x75_Lung_Opacity-1404.png,correct,0.9993185997009277,Lung_Opacity
75x75_Lung_Opacity-1405.png,correct,0.9988730549812317,Lung_Opacity
75x75_Lung_Opacity-1406.png,correct,0.9982503056526184,Lung_Opacity
75x75_Lung_Opacity-1407.png,correct,0.9996505975723267,Lung_Opacity
75x75_Lung_Opacity-1408.png,correct,0.995049774646759,Lung_Opacity
75x75_Lung_Opacity-1409.png,correct,0.9990204572677612,Lung_Opacity
75x75_Lung_Opacity-141.png,correct,0.998384952545166,Lung_Opacity
75x75_Lung_Opacity-1410.png,correct,0.995421826839447,Lung_Opacity
75x75_Lung_Opacity-1411.png,correct,0.9980508089065552,Lung_Opacity
75x75_Lung_Opacity-1412.png,correct,0.9983075857162476,Lung_Opacity
75x75_Lung_Opacity-1413.png,correct,0.999408483505249,Lung_Opacity
75x75_Lung_Opacity-1414.png,correct,0.9995595812797546,Lung_Opacity
75x75_Lung_Opacity-1415.png,correct,0.9993232488632202,Lung_Opacity
75x75_Lung_Opacity-1416.png,correct,0.992625892162323,Lung_Opacity
75x75_Lung_Opacity-1417.png,correct,0.9975863695144653,Lung_Opacity
75x75_Lung_Opacity-1418.png,correct,0.933301568031311,Lung_Opacity
75x75_Lung_Opacity-1419.png,correct,0.999739944934845,Lung_Opacity
75x75_Lung_Opacity-142.png,correct,0.9976199269294739,Lung_Opacity
75x75_Lung_Opacity-1420.png,correct,0.9967832565307617,Lung_Opacity
75x75_Lung_Opacity-1421.png,correct,0.9832839965820312,Lung_Opacity
75x75_Lung_Opacity-1422.png,correct,0.9992838501930237,Lung_Opacity
75x75_Lung_Opacity-1423.png,correct,0.9996339082717896,Lung_Opacity
75x75_Lung_Opacity-1424.png,correct,0.999690055847168,Lung_Opacity
75x75_Lung_Opacity-1425.png,correct,0.9966884255409241,Lung_Opacity
75x75_Lung_Opacity-1426.png,correct,0.9994921684265137,Lung_Opacity
75x75_Lung_Opacity-1427.png,correct,0.9965313076972961,Lung_Opacity
75x75_Lung_Opacity-1428.png,correct,0.9952380657196045,Lung_Opacity
75x75_Lung_Opacity-1429.png,correct,0.9933225512504578,Lung_Opacity
75x75_Lung_Opacity-143.png,correct,0.9919780492782593,Lung_Opacity
75x75_Lung_Opacity-1430.png,correct,0.9992813467979431,Lung_Opacity
75x75_Lung_Opacity-1431.png,correct,0.9971656203269958,Lung_Opacity
75x75_Lung_Opacity-1432.png,correct,0.998206615447998,Lung_Opacity
75x75_Lung_Opacity-1433.png,correct,0.9654145836830139,Lung_Opacity
75x75_Lung_Opacity-1434.png,correct,0.999281108379364,Lung_Opacity
75x75_Lung_Opacity-1435.png,correct,0.9996631145477295,Lung_Opacity
75x75_Lung_Opacity-1436.png,correct,0.997077465057373,Lung_Opacity
75x75_Lung_Opacity-1437.png,correct,0.995109498500824,Lung_Opacity
75x75_Lung_Opacity-1438.png,correct,0.9994792342185974,Lung_Opacity
75x75_Lung_Opacity-1439.png,correct,0.9997314810752869,Lung_Opacity
75x75_Lung_Opacity-144.png,correct,0.9641879796981812,Lung_Opacity
75x75_Lung_Opacity-1440.png,correct,0.9719640016555786,Lung_Opacity
75x75_Lung_Opacity-1441.png,correct,0.9996203184127808,Lung_Opacity
75x75_Lung_Opacity-1442.png,correct,0.9984387755393982,Lung_Opacity
75x75_Lung_Opacity-1443.png,correct,0.9856854677200317,Lung_Opacity
75x75_Lung_Opacity-1444.png,correct,0.9954097867012024,Lung_Opacity
75x75_Lung_Opacity-1445.png,correct,0.9994239807128906,Lung_Opacity
75x75_Lung_Opacity-1446.png,correct,0.9979290962219238,Lung_Opacity
75x75_Lung_Opacity-1447.png,correct,0.9997702240943909,Lung_Opacity
75x75_Lung_Opacity-1448.png,correct,0.9987661838531494,Lung_Opacity
75x75_Lung_Opacity-1449.png,correct,0.9997106194496155,Lung_Opacity
75x75_Lung_Opacity-145.png,correct,0.9991746544837952,Lung_Opacity
75x75_Lung_Opacity-1450.png,correct,0.9998173117637634,Lung_Opacity
75x75_Lung_Opacity-1451.png,correct,0.9963061809539795,Lung_Opacity
75x75_Lung_Opacity-1452.png,correct,0.9979666471481323,Lung_Opacity
75x75_Lung_Opacity-1453.png,correct,0.9961977601051331,Lung_Opacity
75x75_Lung_Opacity-1454.png,correct,0.9992262125015259,Lung_Opacity
75x75_Lung_Opacity-1455.png,correct,0.992803156375885,Lung_Opacity
75x75_Lung_Opacity-1456.png,correct,0.9996825456619263,Lung_Opacity
75x75_Lung_Opacity-1457.png,correct,0.9994957447052002,Lung_Opacity
75x75_Lung_Opacity-1458.png,correct,0.9983307719230652,Lung_Opacity
75x75_Lung_Opacity-1459.png,correct,0.998375415802002,Lung_Opacity
75x75_Lung_Opacity-146.png,correct,0.9998089671134949,Lung_Opacity
75x75_Lung_Opacity-1460.png,correct,0.9997072815895081,Lung_Opacity
75x75_Lung_Opacity-1461.png,correct,0.9975905418395996,Lung_Opacity
75x75_Lung_Opacity-1462.png,correct,0.9980413913726807,Lung_Opacity
75x75_Lung_Opacity-1463.png,correct,0.9996577501296997,Lung_Opacity
75x75_Lung_Opacity-1464.png,correct,0.9958076477050781,Lung_Opacity
75x75_Lung_Opacity-1465.png,correct,0.9997770190238953,Lung_Opacity
75x75_Lung_Opacity-1466.png,correct,0.9944849610328674,Lung_Opacity
75x75_Lung_Opacity-1467.png,correct,0.9995627999305725,Lung_Opacity
75x75_Lung_Opacity-1468.png,correct,0.9997875094413757,Lung_Opacity
75x75_Lung_Opacity-1469.png,correct,0.9994070529937744,Lung_Opacity
75x75_Lung_Opacity-147.png,correct,0.9971067309379578,Lung_Opacity
75x75_Lung_Opacity-1470.png,correct,0.9972610473632812,Lung_Opacity
75x75_Lung_Opacity-1471.png,correct,0.9985547661781311,Lung_Opacity
75x75_Lung_Opacity-1472.png,correct,0.9981687068939209,Lung_Opacity
75x75_Lung_Opacity-1473.png,correct,0.9997044205665588,Lung_Opacity
75x75_Lung_Opacity-1474.png,correct,0.995603084564209,Lung_Opacity
75x75_Lung_Opacity-1475.png,correct,0.9968900084495544,Lung_Opacity
75x75_Lung_Opacity-1476.png,correct,0.9993463158607483,Lung_Opacity
75x75_Lung_Opacity-1477.png,correct,0.9983507394790649,Lung_Opacity
75x75_Lung_Opacity-1478.png,correct,0.9994346499443054,Lung_Opacity
75x75_Lung_Opacity-1479.png,correct,0.9985792636871338,Lung_Opacity
75x75_Lung_Opacity-148.png,correct,0.9996148347854614,Lung_Opacity
75x75_Lung_Opacity-1480.png,correct,0.9996850490570068,Lung_Opacity
75x75_Lung_Opacity-1481.png,correct,0.9996567964553833,Lung_Opacity
75x75_Lung_Opacity-1482.png,correct,0.9966049194335938,Lung_Opacity
75x75_Lung_Opacity-1483.png,correct,0.9998601675033569,Lung_Opacity
75x75_Lung_Opacity-1484.png,correct,0.9902607798576355,Lung_Opacity
75x75_Lung_Opacity-1485.png,correct,0.9997075200080872,Lung_Opacity
75x75_Lung_Opacity-1486.png,correct,0.9988534450531006,Lung_Opacity
75x75_Lung_Opacity-1487.png,correct,0.9994039535522461,Lung_Opacity
75x75_Lung_Opacity-1488.png,correct,0.9997777342796326,Lung_Opacity
75x75_Lung_Opacity-1489.png,correct,0.9997158646583557,Lung_Opacity
75x75_Lung_Opacity-149.png,rotated_minus_90,0.42442652583122253,Lung_Opacity
75x75_Lung_Opacity-1490.png,correct,0.9997662901878357,Lung_Opacity
75x75_Lung_Opacity-1491.png,correct,0.9977583885192871,Lung_Opacity
75x75_Lung_Opacity-1492.png,correct,0.9103095531463623,Lung_Opacity
75x75_Lung_Opacity-1493.png,correct,0.9990435242652893,Lung_Opacity
75x75_Lung_Opacity-1494.png,correct,0.9994202852249146,Lung_Opacity
75x75_Lung_Opacity-1495.png,correct,0.9994640946388245,Lung_Opacity
75x75_Lung_Opacity-1496.png,correct,0.9950200319290161,Lung_Opacity
75x75_Lung_Opacity-1497.png,correct,0.9997853636741638,Lung_Opacity
75x75_Lung_Opacity-1498.png,correct,0.9994261264801025,Lung_Opacity
75x75_Lung_Opacity-1499.png,correct,0.9994526505470276,Lung_Opacity
75x75_Lung_Opacity-15.png,correct,0.9996720552444458,Lung_Opacity
75x75_Lung_Opacity-150.png,rotated_180,0.9635195136070251,Lung_Opacity
75x75_Lung_Opacity-1500.png,correct,0.9543434977531433,Lung_Opacity
75x75_Lung_Opacity-1501.png,correct,0.9960860013961792,Lung_Opacity
75x75_Lung_Opacity-1502.png,correct,0.995060384273529,Lung_Opacity
75x75_Lung_Opacity-1503.png,correct,0.9996418952941895,Lung_Opacity
75x75_Lung_Opacity-1504.png,correct,0.9982507824897766,Lung_Opacity
75x75_Lung_Opacity-1505.png,correct,0.998872697353363,Lung_Opacity
75x75_Lung_Opacity-1506.png,correct,0.9996711015701294,Lung_Opacity
75x75_Lung_Opacity-1507.png,correct,0.9996657371520996,Lung_Opacity
75x75_Lung_Opacity-1508.png,correct,0.9606356620788574,Lung_Opacity
75x75_Lung_Opacity-1509.png,correct,0.8792135119438171,Lung_Opacity
75x75_Lung_Opacity-151.png,correct,0.9999339580535889,Lung_Opacity
75x75_Lung_Opacity-1510.png,rotated_minus_90,0.9248093366622925,Lung_Opacity
75x75_Lung_Opacity-1511.png,correct,0.9995173215866089,Lung_Opacity
75x75_Lung_Opacity-1512.png,correct,0.9998446702957153,Lung_Opacity
75x75_Lung_Opacity-1513.png,correct,0.9971426129341125,Lung_Opacity
75x75_Lung_Opacity-1514.png,correct,0.9057000279426575,Lung_Opacity
75x75_Lung_Opacity-1515.png,correct,0.9858877062797546,Lung_Opacity
75x75_Lung_Opacity-1516.png,correct,0.9956455230712891,Lung_Opacity
75x75_Lung_Opacity-1517.png,correct,0.9877732396125793,Lung_Opacity
75x75_Lung_Opacity-1518.png,correct,0.999626874923706,Lung_Opacity
75x75_Lung_Opacity-1519.png,correct,0.9998914003372192,Lung_Opacity
75x75_Lung_Opacity-152.png,correct,0.9998912811279297,Lung_Opacity
75x75_Lung_Opacity-1520.png,correct,0.9992539286613464,Lung_Opacity
75x75_Lung_Opacity-1521.png,correct,0.9971344470977783,Lung_Opacity
75x75_Lung_Opacity-1522.png,correct,0.9996906518936157,Lung_Opacity
75x75_Lung_Opacity-1523.png,correct,0.9969833493232727,Lung_Opacity
75x75_Lung_Opacity-1524.png,correct,0.9996923208236694,Lung_Opacity
75x75_Lung_Opacity-1525.png,correct,0.9997159838676453,Lung_Opacity
75x75_Lung_Opacity-1526.png,correct,0.9994081258773804,Lung_Opacity
75x75_Lung_Opacity-1527.png,correct,0.9878628253936768,Lung_Opacity
75x75_Lung_Opacity-1528.png,correct,0.9911017417907715,Lung_Opacity
75x75_Lung_Opacity-1529.png,correct,0.9653053879737854,Lung_Opacity
75x75_Lung_Opacity-153.png,correct,0.7217317223548889,Lung_Opacity
75x75_Lung_Opacity-1530.png,correct,0.9997201561927795,Lung_Opacity
75x75_Lung_Opacity-1531.png,correct,0.9967870712280273,Lung_Opacity
75x75_Lung_Opacity-1532.png,correct,0.9948061108589172,Lung_Opacity
75x75_Lung_Opacity-1533.png,correct,0.999233603477478,Lung_Opacity
75x75_Lung_Opacity-1534.png,correct,0.9862560629844666,Lung_Opacity
75x75_Lung_Opacity-1535.png,correct,0.9990851879119873,Lung_Opacity
75x75_Lung_Opacity-1536.png,correct,0.9993436932563782,Lung_Opacity
